Erysipelotrichaceae,1
Odoribacteraceae,1
Ruminococcaceae,7
Bacteroidaceae,12
Porphyromonadaceae,4
Unclassified,2
Eubacteriaceae,1
Acidaminococcaceae,1
Lachnospiraceae,16
Rikenellaceae,5
