Clostridiales,1089
Bacteroidales,882
Betaproteobacteriales,44
Selenomonadales,60
Verrucomicrobiales,29
Erysipelotrichales,10
Campylobacterales,1
Victivallales,4
Desulfovibrionales,2
Lactobacillales,7
Unclassified,1
