Lachnospiraceae,493
Unclassified,354
Bacteroidaceae,626
Ruminococcaceae,588
Burkholderiaceae,42
Tannerellaceae,151
Prevotellaceae,71
Acidaminococcaceae,21
Akkermansiaceae,29
Marinifilaceae,13
Veillonellaceae,39
Erysipelotrichaceae,10
Peptostreptococcaceae,4
Barnesiellaceae,3
Campylobacteraceae,1
Victivallaceae,4
Clostridiaceae 1,3
Rikenellaceae,18
Leeiaceae,2
Desulfovibrionaceae,2
Streptococcaceae,5
Lactobacillaceae,2
Clostridiaceae 2,1
