Clostridiales,1627
Bacteroidales,1037
Betaproteobacteriales,54
Unclassified,194
Selenomonadales,70
Verrucomicrobiales,28
Erysipelotrichales,27
Desulfovibrionales,3
Lactobacillales,8
Coriobacteriales,3
Campylobacterales,1
Victivallales,4
Rhodospirillales,1
Bacillales,1
Rhodovibrionales,3
